id;name;full_name;owner;private;html_url;description;fork;url;forks_url;keys_url;collaborators_url;teams_url;hooks_url;issue_events_url;events_url;assignees_url;branches_url;tags_url;blobs_url;git_tags_url;git_refs_url;trees_url;statuses_url;languages_url;stargazers_url;contributors_url;subscribers_url;subscription_url;commits_url;git_commits_url;comments_url;issue_comment_url;contents_url;compare_url;merges_url;archive_url;downloads_url;issues_url;pulls_url;milestones_url;notifications_url;labels_url;releases_url;deployments_url;created_at;updated_at;pushed_at;git_url;ssh_url;clone_url;svn_url;homepage;size;stargazers_count;watchers_count;language;has_issues;has_projects;has_downloads;has_wiki;has_pages;forks_count;mirror_url;open_issues_count;forks;open_issues;watchers;default_branch;score;id_gitsearch;dt_clone;cd_classe;git_commit1;git_commit2;git_commit3;git_commit4;git_commit5;git_commit6;git_commit7;git_commit8;git_commit9;git_commit10;dt_issues;SHA_clone
127711906;KRITAttendanceSystem;DivyangPatelSE/KRITAttendanceSystem;"NamedUser(login=""DivyangPatelSE"")";False;https://github.com/DivyangPatelSE/KRITAttendanceSystem;;False;https://api.github.com/repos/DivyangPatelSE/KRITAttendanceSystem;https://api.github.com/repos/DivyangPatelSE/KRITAttendanceSystem/forks;https://api.github.com/repos/DivyangPatelSE/KRITAttendanceSystem/keys{/key_id};https://api.github.com/repos/DivyangPatelSE/KRITAttendanceSystem/collaborators{/collaborator};https://api.github.com/repos/DivyangPatelSE/KRITAttendanceSystem/teams;https://api.github.com/repos/DivyangPatelSE/KRITAttendanceSystem/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:52:03;;;;;;;4903;0;0;JavaScript;;;;;;;;;;;;;;14;2018-05-12 15:09:44;;;;;;;;;;;;2018-07-19 10:52:05;b87377277b08492fd739ad200b40ec9a1974a79b
126585195;ToDo-Tracker;kedarjavalkar/ToDo-Tracker;"NamedUser(login=""kedarjavalkar"")";False;https://github.com/kedarjavalkar/ToDo-Tracker;;False;https://api.github.com/repos/kedarjavalkar/ToDo-Tracker;https://api.github.com/repos/kedarjavalkar/ToDo-Tracker/forks;https://api.github.com/repos/kedarjavalkar/ToDo-Tracker/keys{/key_id};https://api.github.com/repos/kedarjavalkar/ToDo-Tracker/collaborators{/collaborator};https://api.github.com/repos/kedarjavalkar/ToDo-Tracker/teams;https://api.github.com/repos/kedarjavalkar/ToDo-Tracker/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:52:09;;;;;;;37780;0;0;JavaScript;;;;;;;;;;;;;;14;2018-05-12 15:09:36;;;;;;;;;;;;2018-07-19 10:52:09;fe3db1fa96dd20b70756b78f1568d03f203b579f
124632950;awshack;sumitresearch/awshack;"NamedUser(login=""sumitresearch"")";False;https://github.com/sumitresearch/awshack;;False;https://api.github.com/repos/sumitresearch/awshack;https://api.github.com/repos/sumitresearch/awshack/forks;https://api.github.com/repos/sumitresearch/awshack/keys{/key_id};https://api.github.com/repos/sumitresearch/awshack/collaborators{/collaborator};https://api.github.com/repos/sumitresearch/awshack/teams;https://api.github.com/repos/sumitresearch/awshack/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:52:13;;;;;;;6322;0;0;JavaScript;;;;;;;;;;;;;;14;2018-05-12 15:09:14;;;;;;;;;;;;2018-07-19 10:52:13;
123672072;Spare-Parts-Management;sathish4fri/Spare-Parts-Management;"NamedUser(login=""sathish4fri"")";False;https://github.com/sathish4fri/Spare-Parts-Management;Spare Parts Management System;False;https://api.github.com/repos/sathish4fri/Spare-Parts-Management;https://api.github.com/repos/sathish4fri/Spare-Parts-Management/forks;https://api.github.com/repos/sathish4fri/Spare-Parts-Management/keys{/key_id};https://api.github.com/repos/sathish4fri/Spare-Parts-Management/collaborators{/collaborator};https://api.github.com/repos/sathish4fri/Spare-Parts-Management/teams;https://api.github.com/repos/sathish4fri/Spare-Parts-Management/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:52:18;;;;;;;2654;0;0;PHP;;;;;;;;;;;;;;14;2018-05-12 15:08:56;;;;;;;;;;;;2018-07-19 10:52:17;50e37f618e884b13fa48ce96cbf2363e50311f70
122346960;LOCOLINK;DavidSone11/LOCOLINK;"NamedUser(login=""DavidSone11"")";False;https://github.com/DavidSone11/LOCOLINK;;False;https://api.github.com/repos/DavidSone11/LOCOLINK;https://api.github.com/repos/DavidSone11/LOCOLINK/forks;https://api.github.com/repos/DavidSone11/LOCOLINK/keys{/key_id};https://api.github.com/repos/DavidSone11/LOCOLINK/collaborators{/collaborator};https://api.github.com/repos/DavidSone11/LOCOLINK/teams;https://api.github.com/repos/DavidSone11/LOCOLINK/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:52:22;;;;;;;4978;0;0;Java;;;;;;;;;;;;;;14;2018-05-12 15:08:41;;;;;;;;;;;;2018-07-19 10:52:20;98f77117b145e3a6e36a97a60b232e819c4edbfc
120275850;Docpal;rajeshranjan1/Docpal;"NamedUser(login=""rajeshranjan1"")";False;https://github.com/rajeshranjan1/Docpal;This is the first change of docpal;False;https://api.github.com/repos/rajeshranjan1/Docpal;https://api.github.com/repos/rajeshranjan1/Docpal/forks;https://api.github.com/repos/rajeshranjan1/Docpal/keys{/key_id};https://api.github.com/repos/rajeshranjan1/Docpal/collaborators{/collaborator};https://api.github.com/repos/rajeshranjan1/Docpal/teams;https://api.github.com/repos/rajeshranjan1/Docpal/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:52:26;;;;;;;11809;0;0;HTML;;;;;;;;;;;;;;14;2018-05-12 15:08:24;;;;;;;;;;;;2018-07-19 10:52:24;61b4886130a03b226e7179ed6305b6dbc8e773c6
120195279;ingencio_v1.0_payments_latest;yousef1876/ingencio_v1.0_payments_latest;"NamedUser(login=""yousef1876"")";False;https://github.com/yousef1876/ingencio_v1.0_payments_latest;The latest update to payment and airline process;False;https://api.github.com/repos/yousef1876/ingencio_v1.0_payments_latest;https://api.github.com/repos/yousef1876/ingencio_v1.0_payments_latest/forks;https://api.github.com/repos/yousef1876/ingencio_v1.0_payments_latest/keys{/key_id};https://api.github.com/repos/yousef1876/ingencio_v1.0_payments_latest/collaborators{/collaborator};https://api.github.com/repos/yousef1876/ingencio_v1.0_payments_latest/teams;https://api.github.com/repos/yousef1876/ingencio_v1.0_payments_latest/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:52:32;;;;;;;45889;0;0;JavaScript;;;;;;;;;;;;;;14;2018-05-12 15:08:22;;;;;;;;;;;;2018-07-19 10:52:28;3a01ef8d1920d9fcba29059e4146da52b609246d
71187431;NancyBlack;nantcom/NancyBlack;"NamedUser(login=""nantcom"")";False;https://github.com/nantcom/NancyBlack;A website system built on top of NancyFX. Combines CMS, Ecommerce and built-in database management.;False;https://api.github.com/repos/nantcom/NancyBlack;https://api.github.com/repos/nantcom/NancyBlack/forks;https://api.github.com/repos/nantcom/NancyBlack/keys{/key_id};https://api.github.com/repos/nantcom/NancyBlack/collaborators{/collaborator};https://api.github.com/repos/nantcom/NancyBlack/teams;https://api.github.com/repos/nantcom/NancyBlack/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:52:38;;;;;;;23692;6;6;HTML;;;;;;;;;;;;;;14;2018-05-12 15:26:08;;;;;;;;;;;;2018-07-19 10:52:31;291517b430a7229c0d0f23f7c8c25cb958e524a0
119819922;test;jaybhardwaj/test;"NamedUser(login=""jaybhardwaj"")";False;https://github.com/jaybhardwaj/test;;False;https://api.github.com/repos/jaybhardwaj/test;https://api.github.com/repos/jaybhardwaj/test/forks;https://api.github.com/repos/jaybhardwaj/test/keys{/key_id};https://api.github.com/repos/jaybhardwaj/test/collaborators{/collaborator};https://api.github.com/repos/jaybhardwaj/test/teams;https://api.github.com/repos/jaybhardwaj/test/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:52:45;;;;;;;218292;0;0;HTML;;;;;;;;;;;;;;14;2018-05-12 15:08:17;;;;;;;;;;;;2018-07-19 10:52:35;f19692e0ef874c6ccfd3bc13a9c4c35b79113469
118650051;angularjs-frontend-hr-system-banking;yousef1876/angularjs-frontend-hr-system-banking;"NamedUser(login=""yousef1876"")";False;https://github.com/yousef1876/angularjs-frontend-hr-system-banking;its contain only the main page but the main concept is done and backend is done this project is integrate with midpoint & syncope;False;https://api.github.com/repos/yousef1876/angularjs-frontend-hr-system-banking;https://api.github.com/repos/yousef1876/angularjs-frontend-hr-system-banking/forks;https://api.github.com/repos/yousef1876/angularjs-frontend-hr-system-banking/keys{/key_id};https://api.github.com/repos/yousef1876/angularjs-frontend-hr-system-banking/collaborators{/collaborator};https://api.github.com/repos/yousef1876/angularjs-frontend-hr-system-banking/teams;https://api.github.com/repos/yousef1876/angularjs-frontend-hr-system-banking/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:52:49;;;;;;;20296;0;0;JavaScript;;;;;;;;;;;;;;14;2018-05-12 15:08:07;;;;;;;;;;;;2018-07-19 10:52:39;4763c534d67a07af5022de2dea6b54f02b0ee68d
118640234;Ecommerce-Banking-IngenicoConnectAPI;yousef1876/Ecommerce-Banking-IngenicoConnectAPI;"NamedUser(login=""yousef1876"")";False;https://github.com/yousef1876/Ecommerce-Banking-IngenicoConnectAPI;Hr is done , accountant is done , erp is done , crm is done , Banking is not yet you can integrate with IngenicoConnectAPI for mobile and web application;False;https://api.github.com/repos/yousef1876/Ecommerce-Banking-IngenicoConnectAPI;https://api.github.com/repos/yousef1876/Ecommerce-Banking-IngenicoConnectAPI/forks;https://api.github.com/repos/yousef1876/Ecommerce-Banking-IngenicoConnectAPI/keys{/key_id};https://api.github.com/repos/yousef1876/Ecommerce-Banking-IngenicoConnectAPI/collaborators{/collaborator};https://api.github.com/repos/yousef1876/Ecommerce-Banking-IngenicoConnectAPI/teams;https://api.github.com/repos/yousef1876/Ecommerce-Banking-IngenicoConnectAPI/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:52:55;;;;;;;45886;0;0;JavaScript;;;;;;;;;;;;;;14;2018-05-12 15:08:05;;;;;;;;;;;;2018-07-19 10:52:43;31e0bafccbd2fb6fc3fdaecce7afcba54d5efc74
118593588;loveThisPlaceIos;Kirillpryanikov/loveThisPlaceIos;"NamedUser(login=""Kirillpryanikov"")";False;https://github.com/Kirillpryanikov/loveThisPlaceIos;love this place ios version;False;https://api.github.com/repos/Kirillpryanikov/loveThisPlaceIos;https://api.github.com/repos/Kirillpryanikov/loveThisPlaceIos/forks;https://api.github.com/repos/Kirillpryanikov/loveThisPlaceIos/keys{/key_id};https://api.github.com/repos/Kirillpryanikov/loveThisPlaceIos/collaborators{/collaborator};https://api.github.com/repos/Kirillpryanikov/loveThisPlaceIos/teams;https://api.github.com/repos/Kirillpryanikov/loveThisPlaceIos/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:52:59;;;;;;;14616;0;0;JavaScript;;;;;;;;;;;;;;14;2018-05-12 15:08:03;;;;;;;;;;;;2018-07-19 10:52:46;
118012601;blocktrail;zhangyongjiang/blocktrail;"NamedUser(login=""zhangyongjiang"")";False;https://github.com/zhangyongjiang/blocktrail;;False;https://api.github.com/repos/zhangyongjiang/blocktrail;https://api.github.com/repos/zhangyongjiang/blocktrail/forks;https://api.github.com/repos/zhangyongjiang/blocktrail/keys{/key_id};https://api.github.com/repos/zhangyongjiang/blocktrail/collaborators{/collaborator};https://api.github.com/repos/zhangyongjiang/blocktrail/teams;https://api.github.com/repos/zhangyongjiang/blocktrail/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:53:06;;;;;;;184844;0;0;JavaScript;;;;;;;;;;;;;;14;2018-05-12 15:07:58;;;;;;;;;;;;2018-07-19 10:52:50;a69a0a127d5c644418890200e1ce11b181351911
117849683;conference-management-system;srinivasan22/conference-management-system;"NamedUser(login=""srinivasan22"")";False;https://github.com/srinivasan22/conference-management-system;;False;https://api.github.com/repos/srinivasan22/conference-management-system;https://api.github.com/repos/srinivasan22/conference-management-system/forks;https://api.github.com/repos/srinivasan22/conference-management-system/keys{/key_id};https://api.github.com/repos/srinivasan22/conference-management-system/collaborators{/collaborator};https://api.github.com/repos/srinivasan22/conference-management-system/teams;https://api.github.com/repos/srinivasan22/conference-management-system/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:53:11;;;;;;;11171;0;0;HTML;;;;;;;;;;;;;;14;2018-05-12 15:07:55;;;;;;;;;;;;2018-07-19 10:52:54;e661a7a1542a25c0eb742db036ff9fc88bf76d81
116960328;openhelp;hamdardSingh/openhelp;"NamedUser(login=""hamdardSingh"")";False;https://github.com/hamdardSingh/openhelp;;False;https://api.github.com/repos/hamdardSingh/openhelp;https://api.github.com/repos/hamdardSingh/openhelp/forks;https://api.github.com/repos/hamdardSingh/openhelp/keys{/key_id};https://api.github.com/repos/hamdardSingh/openhelp/collaborators{/collaborator};https://api.github.com/repos/hamdardSingh/openhelp/teams;https://api.github.com/repos/hamdardSingh/openhelp/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:53:16;;;;;;;10165;0;0;HTML;;;;;;;;;;;;;;14;2018-05-12 15:07:41;;;;;;;;;;;;2018-07-19 10:52:57;730c39ba26d78768ac352e5d82becbfd92d0f0e8
116174917;shrine;xingyif/shrine;"NamedUser(login=""xingyif"")";False;https://github.com/xingyif/shrine;Harvard Shared Health Research Information Network;False;https://api.github.com/repos/xingyif/shrine;https://api.github.com/repos/xingyif/shrine/forks;https://api.github.com/repos/xingyif/shrine/keys{/key_id};https://api.github.com/repos/xingyif/shrine/collaborators{/collaborator};https://api.github.com/repos/xingyif/shrine/teams;https://api.github.com/repos/xingyif/shrine/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:53:28;;;;;;;57827;0;0;JavaScript;;;;;;;;;;;;;;14;2018-05-12 15:07:26;;;;;;;;;;;;2018-07-19 10:53:01;7ce3fcad44f06c609c09c3c50aa03bf96adcdc61
42992940;EarnCoin.github.io;EarnCoin/EarnCoin.github.io;"NamedUser(login=""EarnCoin"")";False;https://github.com/EarnCoin/EarnCoin.github.io;;False;https://api.github.com/repos/EarnCoin/EarnCoin.github.io;https://api.github.com/repos/EarnCoin/EarnCoin.github.io/forks;https://api.github.com/repos/EarnCoin/EarnCoin.github.io/keys{/key_id};https://api.github.com/repos/EarnCoin/EarnCoin.github.io/collaborators{/collaborator};https://api.github.com/repos/EarnCoin/EarnCoin.github.io/teams;https://api.github.com/repos/EarnCoin/EarnCoin.github.io/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:53:33;;;;;;;2467;1;1;JavaScript;;;;;;;;;;;;;;14;2018-05-12 15:17:27;;;;;;;;;;;;2018-07-19 10:53:05;4cb5cd00a35097a39b4f7e3820a9b8c29102419f
115682085;reporteria_monitores;alexisgonzalez/reporteria_monitores;"NamedUser(login=""alexisgonzalez"")";False;https://github.com/alexisgonzalez/reporteria_monitores;Desarrollo realizado para Optimiza Chile, consta en ver la producción y metas de las compañas de callcenter en tiempo real y controlar la asistencia de las operadoras;False;https://api.github.com/repos/alexisgonzalez/reporteria_monitores;https://api.github.com/repos/alexisgonzalez/reporteria_monitores/forks;https://api.github.com/repos/alexisgonzalez/reporteria_monitores/keys{/key_id};https://api.github.com/repos/alexisgonzalez/reporteria_monitores/collaborators{/collaborator};https://api.github.com/repos/alexisgonzalez/reporteria_monitores/teams;https://api.github.com/repos/alexisgonzalez/reporteria_monitores/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:53:39;;;;;;;15345;0;0;JavaScript;;;;;;;;;;;;;;14;2018-05-12 15:07:23;;;;;;;;;;;;2018-07-19 10:53:09;10c04c033ebb3d5d7f1917cc2b0688186f6ff4eb
113833070;VacationPlanningApp;dextprojects/VacationPlanningApp;"NamedUser(login=""dextprojects"")";False;https://github.com/dextprojects/VacationPlanningApp;;False;https://api.github.com/repos/dextprojects/VacationPlanningApp;https://api.github.com/repos/dextprojects/VacationPlanningApp/forks;https://api.github.com/repos/dextprojects/VacationPlanningApp/keys{/key_id};https://api.github.com/repos/dextprojects/VacationPlanningApp/collaborators{/collaborator};https://api.github.com/repos/dextprojects/VacationPlanningApp/teams;https://api.github.com/repos/dextprojects/VacationPlanningApp/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:53:43;;;;;;;5913;0;0;CSS;;;;;;;;;;;;;;14;2018-05-12 15:07:14;;;;;;;;;;;;2018-07-19 10:53:13;
73569062;Asean-Aid-Map;acezaga/Asean-Aid-Map;"NamedUser(login=""acezaga"")";False;https://github.com/acezaga/Asean-Aid-Map;Our Thesis project;False;https://api.github.com/repos/acezaga/Asean-Aid-Map;https://api.github.com/repos/acezaga/Asean-Aid-Map/forks;https://api.github.com/repos/acezaga/Asean-Aid-Map/keys{/key_id};https://api.github.com/repos/acezaga/Asean-Aid-Map/collaborators{/collaborator};https://api.github.com/repos/acezaga/Asean-Aid-Map/teams;https://api.github.com/repos/acezaga/Asean-Aid-Map/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:53:47;;;;;;;17827;0;0;JavaScript;;;;;;;;;;;;;;14;2018-05-12 15:27:01;;;;;;;;;;;;2018-07-19 10:53:17;1a8806ada878dd77df82d3734aacc67e3c30d6fd
113237524;xlearn2;rohanraja/xlearn2;"NamedUser(login=""rohanraja"")";False;https://github.com/rohanraja/xlearn2;;False;https://api.github.com/repos/rohanraja/xlearn2;https://api.github.com/repos/rohanraja/xlearn2/forks;https://api.github.com/repos/rohanraja/xlearn2/keys{/key_id};https://api.github.com/repos/rohanraja/xlearn2/collaborators{/collaborator};https://api.github.com/repos/rohanraja/xlearn2/teams;https://api.github.com/repos/rohanraja/xlearn2/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:53:52;;;;;;;11775;0;0;HTML;;;;;;;;;;;;;;14;2018-05-12 15:07:11;;;;;;;;;;;;2018-07-19 10:53:21;fe4bce313f073d9f45ad41417ff0dddf3632cd20
109588301;ghtest;AnasDemnati/ghtest;"NamedUser(login=""AnasDemnati"")";False;https://github.com/AnasDemnati/ghtest;;False;https://api.github.com/repos/AnasDemnati/ghtest;https://api.github.com/repos/AnasDemnati/ghtest/forks;https://api.github.com/repos/AnasDemnati/ghtest/keys{/key_id};https://api.github.com/repos/AnasDemnati/ghtest/collaborators{/collaborator};https://api.github.com/repos/AnasDemnati/ghtest/teams;https://api.github.com/repos/AnasDemnati/ghtest/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:53:58;;;;;;;46529;0;0;HTML;;;;;;;;;;;;;;14;2018-05-12 15:06:32;;;;;;;;;;;;2018-07-19 10:53:25;4dd97fa38cd0b39c058ce50df278e56788a42c52
109400452;EngineeringPractices;AgileLabAdmin/EngineeringPractices;"NamedUser(login=""AgileLabAdmin"")";False;https://github.com/AgileLabAdmin/EngineeringPractices;One stop for getting basic idea about how to do Xtreme Programming using TDD,ATDD and BDD;False;https://api.github.com/repos/AgileLabAdmin/EngineeringPractices;https://api.github.com/repos/AgileLabAdmin/EngineeringPractices/forks;https://api.github.com/repos/AgileLabAdmin/EngineeringPractices/keys{/key_id};https://api.github.com/repos/AgileLabAdmin/EngineeringPractices/collaborators{/collaborator};https://api.github.com/repos/AgileLabAdmin/EngineeringPractices/teams;https://api.github.com/repos/AgileLabAdmin/EngineeringPractices/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:54:02;;;;;;;26689;0;0;JavaScript;;;;;;;;;;;;;;14;2018-05-12 15:06:31;;;;;;;;;;;;2018-07-19 10:53:28;a587d6b96cb7648aa243d67392fdaf77a8fcfccf
60132409;upgradeManager;jingwang/upgradeManager;"NamedUser(login=""jingwang"")";False;https://github.com/jingwang/upgradeManager;Push software upgrade from cloud server to devices via mqtt protocol;False;https://api.github.com/repos/jingwang/upgradeManager;https://api.github.com/repos/jingwang/upgradeManager/forks;https://api.github.com/repos/jingwang/upgradeManager/keys{/key_id};https://api.github.com/repos/jingwang/upgradeManager/collaborators{/collaborator};https://api.github.com/repos/jingwang/upgradeManager/teams;https://api.github.com/repos/jingwang/upgradeManager/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:54:06;;;;;;;5110;1;1;JavaScript;;;;;;;;;;;;;;14;2018-05-12 15:23:33;;;;;;;;;;;;2018-07-19 10:53:32;1c175211df52db7cb4d4ab7911b22a693b4c7d3f
109056285;crewlink_0_3;DavidSone11/crewlink_0_3;"NamedUser(login=""DavidSone11"")";False;https://github.com/DavidSone11/crewlink_0_3;;False;https://api.github.com/repos/DavidSone11/crewlink_0_3;https://api.github.com/repos/DavidSone11/crewlink_0_3/forks;https://api.github.com/repos/DavidSone11/crewlink_0_3/keys{/key_id};https://api.github.com/repos/DavidSone11/crewlink_0_3/collaborators{/collaborator};https://api.github.com/repos/DavidSone11/crewlink_0_3/teams;https://api.github.com/repos/DavidSone11/crewlink_0_3/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:54:12;;;;;;;27666;0;0;JavaScript;;;;;;;;;;;;;;14;2018-05-12 15:06:22;;;;;;;;;;;;2018-07-19 10:53:36;aa5577b3a40f50946bdd8c3d35fa57dd111d6b85
109042957;ContabilidadSimple;cgfcarlos/ContabilidadSimple;"NamedUser(login=""cgfcarlos"")";False;https://github.com/cgfcarlos/ContabilidadSimple;Aplicación de escritorio que simula las acciones de una contabilidad casera (C#);False;https://api.github.com/repos/cgfcarlos/ContabilidadSimple;https://api.github.com/repos/cgfcarlos/ContabilidadSimple/forks;https://api.github.com/repos/cgfcarlos/ContabilidadSimple/keys{/key_id};https://api.github.com/repos/cgfcarlos/ContabilidadSimple/collaborators{/collaborator};https://api.github.com/repos/cgfcarlos/ContabilidadSimple/teams;https://api.github.com/repos/cgfcarlos/ContabilidadSimple/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:54:16;;;;;;;484;0;0;JavaScript;;;;;;;;;;;;;;14;2018-05-12 15:06:21;;;;;;;;;;;;2018-07-19 10:53:40;15e177f1ffa318f73206a05e3ba0efa382bec067
108281196;hotel;mahmoudbannaa/hotel;"NamedUser(login=""mahmoudbannaa"")";False;https://github.com/mahmoudbannaa/hotel;expedia hotel project;False;https://api.github.com/repos/mahmoudbannaa/hotel;https://api.github.com/repos/mahmoudbannaa/hotel/forks;https://api.github.com/repos/mahmoudbannaa/hotel/keys{/key_id};https://api.github.com/repos/mahmoudbannaa/hotel/collaborators{/collaborator};https://api.github.com/repos/mahmoudbannaa/hotel/teams;https://api.github.com/repos/mahmoudbannaa/hotel/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:54:20;;;;;;;50966;0;0;HTML;;;;;;;;;;;;;;14;2018-05-12 15:06:12;;;;;;;;;;;;2018-07-19 10:53:44;416804f0fab234aadfe7afce69889e3a598de4e9
106755542;technoestafa;dinerotaxi-technorides/technoestafa;"NamedUser(login=""dinerotaxi-technorides"")";False;https://github.com/dinerotaxi-technorides/technoestafa;;False;https://api.github.com/repos/dinerotaxi-technorides/technoestafa;https://api.github.com/repos/dinerotaxi-technorides/technoestafa/forks;https://api.github.com/repos/dinerotaxi-technorides/technoestafa/keys{/key_id};https://api.github.com/repos/dinerotaxi-technorides/technoestafa/collaborators{/collaborator};https://api.github.com/repos/dinerotaxi-technorides/technoestafa/teams;https://api.github.com/repos/dinerotaxi-technorides/technoestafa/hooks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018-07-09 09:54:26;;;;;;;214722;0;0;JavaScript;;;;;;;;;;;;;;14;2018-05-12 15:05:56;;;;;;;;;;;;2018-07-19 10:53:47;17a713c56c2a8ebe206833cbb97875f541e65b7d
