project,sha,merge_effort
newrelic/newrelic-ruby-agent,3c583abd406c1fabbe489e926f7190f0dcead6b0,0
newrelic/newrelic-ruby-agent,02a2a70276084d5cddd48595e0d37f8afaf0d6a7,0
newrelic/newrelic-ruby-agent,cc75450e9276cc956d7c12fc0f9a71751eb33276,0
newrelic/newrelic-ruby-agent,efddab89b79502f6b60cec2cd87650efcdec53d7,0
newrelic/newrelic-ruby-agent,12bc682f66033c8f6c5d144812ef9b651e317d15,0
newrelic/newrelic-ruby-agent,04a7bc28e4db4179ff40853bdc52526a3b536286,0
newrelic/newrelic-ruby-agent,df4572dbfbc74119c08a0bb5db86bcd2e1a2d316,0
newrelic/newrelic-ruby-agent,d3b98ee992abfb1df994d14c9dbba1e7489c0045,0
newrelic/newrelic-ruby-agent,d5e6e3118c3d5dfc3be538f8d50933d2bc606c66,0
newrelic/newrelic-ruby-agent,3674e7d5cf719f958c19d5dd981054f91d204323,2
newrelic/newrelic-ruby-agent,c4dde94b851f54980f1b76030d767271d409e0f4,0
newrelic/newrelic-ruby-agent,67003633e9faf4d7240e72e9a2bf37b27b0f090b,0
newrelic/newrelic-ruby-agent,956ffc76ada8528228d4fb1bb508e4ce268b963b,0
newrelic/newrelic-ruby-agent,9936fdc2f754af464f59d27603e6ac524336fdbc,0
newrelic/newrelic-ruby-agent,c6080a75be184ad6ceaa2a1b4ceb0dec9a425962,0
newrelic/newrelic-ruby-agent,59553a54f7727d28ca0c821ea94fb8c39168dd9c,0
newrelic/newrelic-ruby-agent,c44bb5e276660ad3bdaa3bcc203a450cfdf49a23,0
newrelic/newrelic-ruby-agent,44560ec823fbc35e8a9a64899c6a8e88e4c1a17f,0
newrelic/newrelic-ruby-agent,521898d3999f2de8761bf4811a146acc6b07eaf7,3
newrelic/newrelic-ruby-agent,aa9636b8e8f4763b66fa75894f0c9b72192663c0,0
newrelic/newrelic-ruby-agent,fc557b6cb5979419b0c410457542eb2021510df5,0
newrelic/newrelic-ruby-agent,6452aab94bcd165838b66c961b02666401854c53,8
newrelic/newrelic-ruby-agent,4f5d196b059e9a4f5f53c4cdea2a9a5642aaba99,0
newrelic/newrelic-ruby-agent,c15db094ccf4b8754b4737fbd670e07162841bc0,3
newrelic/newrelic-ruby-agent,b26c99b06482bc5d5d8d1488ddcf079a124cc42d,0
newrelic/newrelic-ruby-agent,23c6b2adafe102437d7dba506efcedd3cefa87f2,1
newrelic/newrelic-ruby-agent,c0a184419d95186dda4e2c531953b9e7d1c6bc27,0
newrelic/newrelic-ruby-agent,62615ffc163c1e40109a8f695aa2c14feb583711,0
newrelic/newrelic-ruby-agent,013866833fb8025a6038f4d1dbfda5e95c3fbfaf,0
newrelic/newrelic-ruby-agent,86f7ab7a715d28c95f011371a633ab23e4432fdb,0
newrelic/newrelic-ruby-agent,6246fa0b2d063571398b9cc87886c1fab8f1e82a,0
newrelic/newrelic-ruby-agent,f4de8781768350f93bca541857365ba63691e538,0
newrelic/newrelic-ruby-agent,492f0ed16c98dd15a67f3b60fb78d43be99a1daa,0
newrelic/newrelic-ruby-agent,77b8ceee9cfdcfa5ae6345c729b1527dfac60b80,2
newrelic/newrelic-ruby-agent,608c66629d92d0b2945c1e5ff04a7a973cc887d8,0
newrelic/newrelic-ruby-agent,37b02611aea2b7297bb17d28e16d2fba44eb29f4,0
newrelic/newrelic-ruby-agent,ff32048e853432e75c6eb3f2e570dac9164e2cb5,0
newrelic/newrelic-ruby-agent,6543006e56e56f3a6af3d7345e72885c6cc5893c,0
newrelic/newrelic-ruby-agent,ad6aa2d4ab8234432bdae43f53752ea9da87949c,0
newrelic/newrelic-ruby-agent,4823aa1d8dee42025618e9f2402cb90690a75150,0
newrelic/newrelic-ruby-agent,52a225c95e6d278714ef0ba4c3c6a1934384d95a,0
newrelic/newrelic-ruby-agent,22ebfd4efba64386701d4e52beb930fb789269e0,0
newrelic/newrelic-ruby-agent,650ca323286468e8afa071007482456b9e252c23,0
newrelic/newrelic-ruby-agent,a49a42f2c1c6d78c0fa305051fcc992a608f23fc,0
newrelic/newrelic-ruby-agent,afc1612fd18faa2dcca6b7c01eb6f76f8d870ad0,0
newrelic/newrelic-ruby-agent,25a1d8dc25d0b0a09fe3fb672e8e732c42c9010d,0
newrelic/newrelic-ruby-agent,8a4071f4f40c6b55ffb719634533a5004ba89379,0
newrelic/newrelic-ruby-agent,f724839a3a4188cf4c6772c67a1017b325c10cb9,0
newrelic/newrelic-ruby-agent,82a7e62be0dfd1ccc8f0256cf9a5dcaa6d986d7b,0
newrelic/newrelic-ruby-agent,5e8662ff982496bd817f0d64df2fdcd303a65b99,0
newrelic/newrelic-ruby-agent,12cdc1a6592f8f396f3c65eb658d865cc73c579d,3
newrelic/newrelic-ruby-agent,34485a2da8416323949521f0af9f40f87f3ff2db,0
newrelic/newrelic-ruby-agent,522ab07c5e3f2fa60d8c1f0c4d5ed1763635ba9a,15
newrelic/newrelic-ruby-agent,353a64d411543262fdb874902f17b9a67e7dbea4,0
newrelic/newrelic-ruby-agent,84d395d4d372604c24b839a5ae3ea1b669508c2c,0
newrelic/newrelic-ruby-agent,0502dc93172607369097ee02df58e511d0466e8f,0
newrelic/newrelic-ruby-agent,b11b47293f2775f14bb7d334253349f820b9c787,0
newrelic/newrelic-ruby-agent,b273a15d09a112b4179602cd1e557429721aa416,0
newrelic/newrelic-ruby-agent,4bc5c9be305148e86713eddd11a0494683e774e6,0
newrelic/newrelic-ruby-agent,dfada31399e00c3abf06a9355cac08cdd5dc0511,0
newrelic/newrelic-ruby-agent,96b5b48a902869a80166c9b2e447d331a0f8c43b,0
newrelic/newrelic-ruby-agent,edf5e037a9e665879a8c6644eb4b7bdbf95cfd29,0
newrelic/newrelic-ruby-agent,1cbd448071b0170a83ee2a7f4117f9ff84d1e83e,0
newrelic/newrelic-ruby-agent,d441a9deb121a97af90ab6d679dd2935b02e59a5,0
newrelic/newrelic-ruby-agent,2fa9f3b608f38bec0e49b2b29ded3c381e9f1409,0
newrelic/newrelic-ruby-agent,68759bc53da9f1bad084fd22be6672cf2736702f,0
newrelic/newrelic-ruby-agent,059e6c4188d42db06e23cf36b6507759bb1bee00,0
newrelic/newrelic-ruby-agent,5e963a0f69107b7db16f6346370303e833def449,2
newrelic/newrelic-ruby-agent,e8f34d242d209668bd08bd86b28d8467e5037b4a,0
newrelic/newrelic-ruby-agent,ab02521aa5cb44512e436d944fc8f536d0f3ba38,0
newrelic/newrelic-ruby-agent,0b3609118317f2a210341a12bcf8759e9978fd28,0
newrelic/newrelic-ruby-agent,40dae7f519134c2e6383e371522fdbc734db5365,0
newrelic/newrelic-ruby-agent,86f5353527cdb31f30b1a0d7c6627841220202a4,0
newrelic/newrelic-ruby-agent,985411b387d79e09a58b27da73ae0423f7492e4a,0
newrelic/newrelic-ruby-agent,324a60c29136edf2195bb12b58f162ef211fe92a,0
newrelic/newrelic-ruby-agent,b4d48389319dba2047990d4041dc902cff3a29d7,27
newrelic/newrelic-ruby-agent,62abefb295d2745a9975b168676db5be3aba639c,0
newrelic/newrelic-ruby-agent,996a6dc341b70e1a3f2c927252a600d0be0e9aa5,0
newrelic/newrelic-ruby-agent,60f5487351a53b5f94842ba2d7d264f867680a7a,0
newrelic/newrelic-ruby-agent,cf4fddf24f885c2d7a4cbdaf9c3b762e482354e8,0
newrelic/newrelic-ruby-agent,b12fbaf4dc3c17a3d523b5573e2fde63a9df89e7,0
newrelic/newrelic-ruby-agent,b4684d1eb87196172838f34bbd7e2f66ca83fe36,0
newrelic/newrelic-ruby-agent,a83461a282a21153235345f8ea3fbfc579b87126,0
newrelic/newrelic-ruby-agent,a7c37097247a325904ef86af060edb69a0d0d8eb,0
newrelic/newrelic-ruby-agent,00b09763ed9a1c4b6f9e969d24a0b39272518248,0
newrelic/newrelic-ruby-agent,35bc95ca2c2dbd64473f8927af6316940e400ab5,0
newrelic/newrelic-ruby-agent,54ceb691eb4ca4d7a1a019dea183258421756fe0,0
newrelic/newrelic-ruby-agent,bbab5a90983473b31328da7b2339ea57a0a548f6,0
newrelic/newrelic-ruby-agent,4b6b4c4e5aa089a90450788250a59b4f4fb8303c,0
newrelic/newrelic-ruby-agent,ceac848f40ee551be1310b1bee7e0d738aeed0cf,0
newrelic/newrelic-ruby-agent,4e4df54144b20186daa0958da7fc567ca3e6f9ad,0
newrelic/newrelic-ruby-agent,75fc17cfe830929b20db16a3b30c57cd0a5561fa,0
newrelic/newrelic-ruby-agent,b8e54ef0ce27659ef5f8b7c0b15b28e354f358c9,0
newrelic/newrelic-ruby-agent,d6b621446d0c1ed666da922a24320ccfdacf1002,0
newrelic/newrelic-ruby-agent,65623ad0b9e60df990292c57582157e57d36843e,0
newrelic/newrelic-ruby-agent,39910061c981e3f258403e181904775eabae0351,0
newrelic/newrelic-ruby-agent,dc7d0c364a6b5f3ea429cca87bf300253fc2331d,0
newrelic/newrelic-ruby-agent,dd8e36637aae53453699b5a5e79a91f4dfa60a67,0
newrelic/newrelic-ruby-agent,0bd8b08c50a4e38b39dbc03cf8ff00488c6e01f5,0
newrelic/newrelic-ruby-agent,f0689f11f940405b47c072ee1f58ee966fedf688,6
newrelic/newrelic-ruby-agent,16ea270c5f450aa685dbf7a8c99a2a62bbc508d8,0
newrelic/newrelic-ruby-agent,2e341a8cbfc0750aa1a4a28fa7c7b996a251586b,0
newrelic/newrelic-ruby-agent,2557e415f5fb4fc7e3552e4e6217e394b8ff5b2d,0
newrelic/newrelic-ruby-agent,f53d4d61cc2d6ed0851247472dd117b63331342b,0
newrelic/newrelic-ruby-agent,c22de9c7cdf9b756ce4bf6ce65f1a217602fb056,0
newrelic/newrelic-ruby-agent,75eb9575ea45f984d4650c966c985ee170c3b45d,0
newrelic/newrelic-ruby-agent,c08b40737c0de75eb2b160d3e00ec6dd995b0c14,0
newrelic/newrelic-ruby-agent,9b5c8a2abeb15f16fa65c22e2efcf41a9058c40c,0
newrelic/newrelic-ruby-agent,0c45104acc8586706f7c063b19a8799e3501829b,0
newrelic/newrelic-ruby-agent,d7bc7f3afbcf00315a9ce2b8763b014a146e4f0c,0
newrelic/newrelic-ruby-agent,65c9c80fb91896ae88810c951a63faca456563a0,0
newrelic/newrelic-ruby-agent,681b45eeb4f7dae5367c5bb3a9ff6226e7a93801,0
newrelic/newrelic-ruby-agent,e22f2597f316e9c9992bdc8ffa9e0e8b4775e901,0
newrelic/newrelic-ruby-agent,91937daafea31f156862ac7b73138a33e654e29f,0
newrelic/newrelic-ruby-agent,e0dde8ceae62291ceaf8059ecf917ccc49a0efd0,0
newrelic/newrelic-ruby-agent,dc5c44e4686fa5b92e131ab56df9096353dd93f4,0
newrelic/newrelic-ruby-agent,f4a8c680ec687cb29d3ee21d2a0f82e23d5275be,0
newrelic/newrelic-ruby-agent,9ee633a5412fc6cc13e62dcc352bf211405550b0,0
newrelic/newrelic-ruby-agent,de806768aee4991d028e2f87397c504ba1d09a80,0
newrelic/newrelic-ruby-agent,7752b6acccb8066d44af53abe70d68c7dce3935e,0
newrelic/newrelic-ruby-agent,db968913e86e1587f668eacae38be66b54596667,0
newrelic/newrelic-ruby-agent,b1ec78554e61198899ac718acc0789d934a006a9,0
newrelic/newrelic-ruby-agent,d4c28ac3034edd2f79581c79b5a07a927db675db,0
newrelic/newrelic-ruby-agent,04f9bd4c9fd0ffbf752644fd69531a8ccd04cd72,0
newrelic/newrelic-ruby-agent,67b827224fc600e2321d03ad09d1ca1e76e2430f,0
newrelic/newrelic-ruby-agent,90abd9c002369b03de74305f4dd779c874543339,0
newrelic/newrelic-ruby-agent,800f182388107f5b73d8fbbb0f249d7ebe5c8cc5,0
newrelic/newrelic-ruby-agent,6f884f918fee03a6c32f3656fe8ae1b7cb04f4e0,0
newrelic/newrelic-ruby-agent,b1682623f8dc2babc4aa88ea812db70db005888c,0
newrelic/newrelic-ruby-agent,5359c0338bbb42d7843e079ea4deb67866e2468c,3
newrelic/newrelic-ruby-agent,5dd6e64578fdc3d30b1b8c9d439d0b401dbdd9d9,0
newrelic/newrelic-ruby-agent,7558916a0f8cd4c05d9345e4b329662638d84b17,0
newrelic/newrelic-ruby-agent,ac6e0c010c81ecfecc1fc4694a1b1f4b54d7c582,0
newrelic/newrelic-ruby-agent,9ca1c5fa50bc9643b82f29dcc84f0df43eb8747a,0
newrelic/newrelic-ruby-agent,2f0006139a43f696b43199ac70d72ced9a225575,0
newrelic/newrelic-ruby-agent,4c9058d04cbffa08ee2e1d1cc704acb0334d81b3,0
newrelic/newrelic-ruby-agent,82b6a44cb424089b87c938f099d56a73d5f062f2,0
newrelic/newrelic-ruby-agent,3cdd0d3ac653c709a428a9ad84e84ed80da08dab,0
newrelic/newrelic-ruby-agent,b8918343ff62af51630ca522dd56306d71f2512c,0
newrelic/newrelic-ruby-agent,b57ee12fa8cf65db844762e7e8f43f1e04e2bbde,0
newrelic/newrelic-ruby-agent,71ad3ffe894c93eba08e6c8472edacd4713b789d,0
newrelic/newrelic-ruby-agent,2dabe87bdf47fa03da08e9365875c41b3be8a39a,0
newrelic/newrelic-ruby-agent,ceee7a53d8c6fae9c2c2ca7638b9b25f1da404f4,0
newrelic/newrelic-ruby-agent,8545deacc84622d5abac1e6a174f628b2cd4c135,0
newrelic/newrelic-ruby-agent,5c0c6da34e3b6586b8da78b674333c18082f0490,0
newrelic/newrelic-ruby-agent,0323fd9c71acb65d6c0955036b39300104bc7cd5,0
newrelic/newrelic-ruby-agent,03d44cbf16581b2df454a87047fdc0d37411fdb4,0
newrelic/newrelic-ruby-agent,ccd98b51a411387e4b48432404a5805731a09ed4,0
newrelic/newrelic-ruby-agent,4b90cb3c05316c16734e19c9a876455dfc8ab5e3,0
newrelic/newrelic-ruby-agent,3d0d672ae1dac9d0cd06a61af2db8f184c9c5eb0,0
newrelic/newrelic-ruby-agent,5f6089d3ad8b97400f041944867c9b09cf69d9c0,0
newrelic/newrelic-ruby-agent,f6ff65acfc2aad4e72f10b89dd4755b5a8d7659d,0
newrelic/newrelic-ruby-agent,406201898c46a3d7daaeba4a8ff165e93edbcbac,0
newrelic/newrelic-ruby-agent,517c2d0ed1527c3a1fd75fd6101376f266391f7d,0
newrelic/newrelic-ruby-agent,8c9845b7dcba939144f653e3917a66429405efef,0
newrelic/newrelic-ruby-agent,6f4bde29f044a57b2e2d221c789539e488469a7c,0
newrelic/newrelic-ruby-agent,eba20ccbecbdb25486d3a621a1aae0b2c565fa88,0
newrelic/newrelic-ruby-agent,108f88f3d72fef129c3cf11718f3def44c9bd1ea,0
newrelic/newrelic-ruby-agent,1b75d5e639ab81d210c76b9718a5db3f8f36c381,0
newrelic/newrelic-ruby-agent,2ef26635c0e230243a13d0f706ccde7a0216df22,1
newrelic/newrelic-ruby-agent,4a97e1874e888c1df233a96c3320f75c63d4c045,0
newrelic/newrelic-ruby-agent,87248c092d3e2b24b5a8cc7332a932aefd7d4caa,0
newrelic/newrelic-ruby-agent,1f6f6ad611b9dc35a20daae22af5e8717c576516,0
newrelic/newrelic-ruby-agent,e7a3f80ea521d6b322e48f6a76141a21968734bf,0
newrelic/newrelic-ruby-agent,9802ba757ceba24b78b88a654477db15e623d799,0
newrelic/newrelic-ruby-agent,870a5f24b2cfe4225c2e0af976ca957a90dbfaac,1
newrelic/newrelic-ruby-agent,c09e29438b97bbc5b7535ab8a3c76f504a188a56,0
newrelic/newrelic-ruby-agent,2a21b08652493f4f76af9cc24c80e0bbcb1e21ce,0
newrelic/newrelic-ruby-agent,1aac3a4b8ebdacf6431fe4eb44dafb0a8ba105d6,0
newrelic/newrelic-ruby-agent,68470afc1da4a94447931394ebf10759247c1dc5,2
newrelic/newrelic-ruby-agent,7962df4fba22ff04fea19645cf44fabe3865d7b2,0
newrelic/newrelic-ruby-agent,004dc3a8cee72eb64e5b9b4cc4623ad4e3fcc3cc,0
newrelic/newrelic-ruby-agent,03222a926059311439fe7bda56b0f6c00e71d839,0
newrelic/newrelic-ruby-agent,338b14c23963cdd2a8698cdfec2a471386cf2b38,0
newrelic/newrelic-ruby-agent,8d63a7e21b5b2dc5c2b67ebc798c4071464ea2ad,0
newrelic/newrelic-ruby-agent,f41cc20ce8b6b0ac77f2d912ecb2be655aa906b3,0
newrelic/newrelic-ruby-agent,0dcd55f114145f87b6c8d68803a5eaa218ff9444,0
newrelic/newrelic-ruby-agent,136f074f95098a685bb9a3b42d15a6cf1b84a27f,0
newrelic/newrelic-ruby-agent,cc935e17053568e5768c5bb959268b76b153007b,0
newrelic/newrelic-ruby-agent,6bc905e15f76480caf6508eaac40655d9872a386,0
newrelic/newrelic-ruby-agent,e98ee440f9c32f22eee3546a507da44db21c55ed,0
newrelic/newrelic-ruby-agent,ff6ca00ea22f7924e6457c890f429ccd56f3eaa2,0
newrelic/newrelic-ruby-agent,378374f51a253286c1b628464330c165e850205b,0
newrelic/newrelic-ruby-agent,b9cc0a8f326f79bed5b34ce48561d0e2478e1965,0
newrelic/newrelic-ruby-agent,5b0a6f179afabd8473e9068820250dac33b18465,0
newrelic/newrelic-ruby-agent,214344c856bbd45d0bb31319aee28720d2c7779d,0
newrelic/newrelic-ruby-agent,26a608271f711c33356c440c0d2d5ad1719e48eb,0
newrelic/newrelic-ruby-agent,a40a21b11ded582855c3c657b57a4cd4986a2431,0
newrelic/newrelic-ruby-agent,0fb90267f117241bbaa1a2d49001b1100783a9b4,0
newrelic/newrelic-ruby-agent,238c9e87de7972745e3624dd3a29931c3585ceff,0
newrelic/newrelic-ruby-agent,f7296690783f25ae00c68bfee7891edfeb138891,0
newrelic/newrelic-ruby-agent,23a7fa5b546754e4156983527cdbae771f57e8bb,0
newrelic/newrelic-ruby-agent,1c9e8d55d5824a3ccc96d635205d4ab955c3a14c,9
newrelic/newrelic-ruby-agent,5de20afb851d3ba8d36bc63bf8f8ee70cd2dfd3f,0
newrelic/newrelic-ruby-agent,57f5e1b27d348c8a49488d8b0b53b5f0f4ca25f8,0
newrelic/newrelic-ruby-agent,ba639746f77c9614e28eecf5dbd5bb48ed469823,0
newrelic/newrelic-ruby-agent,1d34bfcf5cc1ff3db83433680aae8873db11f272,0
newrelic/newrelic-ruby-agent,f78c7e7dc0c2bdb2a97b304e99e0c12df58d6d20,0
newrelic/newrelic-ruby-agent,ef80afcf003635edf7796ad78373f73c0bae31ad,0
newrelic/newrelic-ruby-agent,9dd122e2f19d26ce566c26c7eaba83ddf4532827,5
newrelic/newrelic-ruby-agent,0e39fa27063f92236bec0ecdcf03916087c4290d,0
newrelic/newrelic-ruby-agent,26b4652971f1b5fd465692aa3d3764cdc4c93217,0
newrelic/newrelic-ruby-agent,5647f97563476d14e42b7748892ab8cc461f186a,0
newrelic/newrelic-ruby-agent,a746aae7a99ea09d6832063e88ebd252c3390a1d,0
newrelic/newrelic-ruby-agent,08925f241d19522774e69c14ce8f3b747202aa1b,0
newrelic/newrelic-ruby-agent,6487d025f8e8d1f16eb182f6b2afcc89dd7a3e7b,0
newrelic/newrelic-ruby-agent,0eb0ba265724f259d4b2fe8b791c45a266a580cf,0
newrelic/newrelic-ruby-agent,f4b838043787fa65796411411bcee3cd3745627b,0
newrelic/newrelic-ruby-agent,ed16439369766049b29a35c369501beb664bd5c7,0
newrelic/newrelic-ruby-agent,dc3eb6a38655435b6c12a779070121af1d72a9f6,0
newrelic/newrelic-ruby-agent,05fb64cd90c6b0e3ebee7158bfaad9c838be23e5,0
newrelic/newrelic-ruby-agent,bf71af39c86d11d293a6f3106a77e39d2299b5bf,0
newrelic/newrelic-ruby-agent,c94c60108b75ed452e95e1025f62eea437042a0c,0
newrelic/newrelic-ruby-agent,59a1581143c6e1e1c363fae818fc1fdb0a060f5f,0
newrelic/newrelic-ruby-agent,6ac59bb8a7a9d9517e9c0f2cfff5464b8d669b81,0
newrelic/newrelic-ruby-agent,871d1a0e544a149a867b91dbd17d14a0982a6bc0,0
newrelic/newrelic-ruby-agent,eb50356ed08da55eb64c01de45c3d3ae1fe82b59,0
newrelic/newrelic-ruby-agent,c12651e46151b1df033b927b4bd6d5aa911b8efb,0
newrelic/newrelic-ruby-agent,e2dd6f251548ff485e5876ab03a45f65338a19d9,0
newrelic/newrelic-ruby-agent,0f6296c334d82e691ad0c548ca5dab52595c8bb4,0
newrelic/newrelic-ruby-agent,5fdae0f327cf7f7410a2c499afd50cdb04ba5825,0
newrelic/newrelic-ruby-agent,7355d121263a2af73cdf314d5f161d8866ca5290,0
newrelic/newrelic-ruby-agent,001fd0ecfce14afe16a98a2199f3fe63ab0d3c3c,0
newrelic/newrelic-ruby-agent,e3ebe24daf13c04e1d1c066b55b13d5346304f62,0
newrelic/newrelic-ruby-agent,887d2a00155bf60aed72917b426b66847aff8435,0
newrelic/newrelic-ruby-agent,f64368dd40a0f65268abae612076ff225a08a40a,0
newrelic/newrelic-ruby-agent,692e3089892ce5aab36b1ed3a2d1699593cfd8fa,0
newrelic/newrelic-ruby-agent,4b8ca6a1bab57dab98a81c4a7e441f9e22fc94e8,0
newrelic/newrelic-ruby-agent,dd421e240e320bbcbeafe9d6eaa4d9df7ff1c9fe,0
newrelic/newrelic-ruby-agent,5c365048a51dfd2411454922507680fc4ed26c9f,0
newrelic/newrelic-ruby-agent,0a39a220d31fcbd16f925ba4d5f020c433cdba34,0
newrelic/newrelic-ruby-agent,7243304d4e32897eab94779c56266e373caba9a3,0
newrelic/newrelic-ruby-agent,c838158021b3cc6564ce3c0835e7406d094f3f6a,0
newrelic/newrelic-ruby-agent,dfdb4f35a2cebcebdd3b7262794a395b5ea3638d,0
newrelic/newrelic-ruby-agent,9f3cdce3868f61fcf19b53ffa2928abde43c7249,0
newrelic/newrelic-ruby-agent,a4a55a9ff8edbded3873e3720186870714d682ca,0
newrelic/newrelic-ruby-agent,719a2425f4d7af541f4fc6603761c00293d5b977,0
newrelic/newrelic-ruby-agent,6830c864b1743a9b91fb2788537934489d59500b,0
newrelic/newrelic-ruby-agent,e0eb751159705ac36a384af4646a99eb4138e5ff,0
newrelic/newrelic-ruby-agent,d31e4b24886e5b157a9d19ec8a3a8fab9145b556,15
newrelic/newrelic-ruby-agent,6b73d28021e45aa042a50b902a8fc576a2308091,0
newrelic/newrelic-ruby-agent,59cd3f9426a171b88fd00cf616699315461c25b5,0
newrelic/newrelic-ruby-agent,0cfa5a4857303e852ba6b69a1887c138abb21d97,0
newrelic/newrelic-ruby-agent,e8561706510327fa552c407218dc57ccc90e38b5,0
newrelic/newrelic-ruby-agent,a64bf42525b2a546d65e3ecfc794575be9d5c26c,0
newrelic/newrelic-ruby-agent,487f3c2880364d29fbb9402737aff7410d17f506,0
newrelic/newrelic-ruby-agent,1a9672cc145905e5381ce3f19de234cf59f109f2,0
newrelic/newrelic-ruby-agent,3344d19848d46f1bfc235f32cdb00efedbe68b1a,0
newrelic/newrelic-ruby-agent,fd49b0e6aef7bdc7b8e2c3a3d96a575accb5584f,0
newrelic/newrelic-ruby-agent,b6f602e39d6a0e2861a74065f942b0d862a5c056,0
newrelic/newrelic-ruby-agent,d272507a3110109033fd0dbb515734f74c915910,0
newrelic/newrelic-ruby-agent,126c466b0c0569e0518a591f34c6ffcfeca2d614,0
newrelic/newrelic-ruby-agent,a5679679d2ea2a8c3bec2227e8404e06a380fa6b,0
newrelic/newrelic-ruby-agent,814d84c3f2ce9ef86469df2c69ab22a96efe57e6,0
newrelic/newrelic-ruby-agent,8d445f5dfcf49c14405261db118b0c38bc0cc1c9,0
newrelic/newrelic-ruby-agent,4f0818d4432d15d57f0ef06ac6ee420805074f57,0
newrelic/newrelic-ruby-agent,83b343d3a62eabed8884cc37729e0bccd50dabf5,1
newrelic/newrelic-ruby-agent,e6b95e524ae05da6cdd7154b4e761bfa10d60fc6,0
newrelic/newrelic-ruby-agent,1bb46807aafba6c061f84dfadd455443f641b9f7,0
newrelic/newrelic-ruby-agent,9500f3c7d08d6ee26a854c4ec03e6a42c400457b,0
newrelic/newrelic-ruby-agent,af5512bb1ade90ac9129471091c7e1a486f6277e,0
newrelic/newrelic-ruby-agent,828fa6c335d7478f81b5e6a08bd411107358bfe7,0
newrelic/newrelic-ruby-agent,016099d714182d4db2c2eace8a3dc6315210e03d,0
newrelic/newrelic-ruby-agent,a0b4782c3a99c772f03e27aa9e9d7e276f758f07,0
newrelic/newrelic-ruby-agent,a8953dd2c683672a23aa0cc8ab3ffd54ddda11f7,0
newrelic/newrelic-ruby-agent,333a9ac1010cb7f1f4a86488b02440f1c00ef4bd,0
newrelic/newrelic-ruby-agent,6921b01d476e34bdcdafad610ec2e591a8937d3d,0
newrelic/newrelic-ruby-agent,8049dba85743c26d6db123bd585ba4795a29e5e2,0
newrelic/newrelic-ruby-agent,9cb89eef36a7ed7ae1e40983df541d45855ef998,0
newrelic/newrelic-ruby-agent,9fe6fa330386030d1d8805ba727ca396f93c3447,0
newrelic/newrelic-ruby-agent,82689ec3b16155a3978f81efb8bd750465da6288,0
newrelic/newrelic-ruby-agent,47c49e9895fbee845057aafef240526e9bf19c33,0
newrelic/newrelic-ruby-agent,2360073673867f05e6c9acc237d12d614522d90a,0
newrelic/newrelic-ruby-agent,0717d507f8427a572ac6efe2887eae75b1a77094,0
newrelic/newrelic-ruby-agent,c9de60c7b8c9716b3cc0b55e0e184c79c5434707,0
newrelic/newrelic-ruby-agent,427fc0ff51eb690de8a27e741edf477a9c2e55be,0
railwaycat/homebrew-emacsmacport,f21ac06a6d1eb20c1ff276bb6872d3ab9f44e0b8,0
railwaycat/homebrew-emacsmacport,3386fa20a61f0648ee56c98891ad8ebc2f2f255e,0
ruby-amqp/bunny,6e1fd2dc0a5539946e244b4f190659995e2893f9,0
ruby-amqp/bunny,5f051a22dac9b2d54d9c1200925c455ef11c4e86,0
ruby-amqp/bunny,7158720ef4a69507d82a44cd7632dad7d9e516bc,0
ruby-amqp/bunny,976450b5c63889308cff878124be2e2363fad6ae,0
ruby-amqp/bunny,c327423f9c77dafc303bfd127018c66849c05a2a,0
ruby-amqp/bunny,f572c4c55d9335de71e88791adf418d0d0a4eecb,0
ruby-amqp/bunny,5882f33dd6049bb2a3f542fcb5ecdb804a337b20,1
ruby-amqp/bunny,611f93eb448fbe6229635d3380d55737d83a213e,0
ruby-amqp/bunny,83fb4884aca0650323765f63266265743e7445bb,0
ruby-amqp/bunny,34160da4ee162a8e918118291e8715c101c6652e,0
ruby-amqp/bunny,f09597ee82cd7b7c4a3861cee5a089e9480ea098,0
ruby-amqp/bunny,0ad7ce22c9a8e61dc3d3f23f72a0f83b781e13f5,0
ruby-amqp/bunny,77e27217f5ba7cd51b9eb8f1d806a5b24b413080,0
ruby-amqp/bunny,bf866775fe8cde69dc20ae85b2e5fd6f8a51bd2e,0
ruby-amqp/bunny,fc40fb5860e4dc2a26280df4640fdcbac1ddc337,0
ruby-amqp/bunny,dcf5edbf7a4870705f588a0c0e7c11d4c091d187,0
ruby-amqp/bunny,f43ad91d71ef533f6298e6b0524312f794999365,0
ruby-amqp/bunny,3726cede619a9f0e354663a81e88afed842ab521,0
ruby-amqp/bunny,6617089850a358941f879f8c8a6e1e967afea5ac,0
ruby-amqp/bunny,427ad5ab456fbb6a5fe234f13ec6347b13146739,0
ruby-amqp/bunny,3dd5f1175b082e0b2c4ca50b252ee598c2ea2474,0
ruby-amqp/bunny,b7031176d7879e58ccbfd7310e7f4fd6c4dbaf1d,0
ruby-amqp/bunny,85a3cf593898885709ab2db787071bd525a759d8,0
ruby-amqp/bunny,083994ac9b6de7d09990a8970f3692edbdcf4d1e,0
ruby-amqp/bunny,ce866e8ec8716333c6f36e9683a0e7c09bff07d8,0
ruby-amqp/bunny,a9cbfaa357e2e4d3ae379fe617780e802720273c,0
ruby-amqp/bunny,bc7a572aa37713e506ec8be6de8d4869440142db,0
